doc_id,file_name,relative_path,absolute_path,packet,source_category,document_type,evidence_role,file_extension,file_size_bytes,sha256,supported_by_parser,parser_status,notes
DOC_88DAB6FD44D8,cpg_distribution_center_explanation.pdf,04_logistics_distribution/04_process_explanations/cpg_distribution_center_explanation.pdf,D:/HersheySupplyChainAI/data/raw_sources/04_logistics_distribution/04_process_explanations/cpg_distribution_center_explanation.pdf,logistics_distribution,logistics_distribution,pdf_document,process_or_function_context,.pdf,2827998,60f709175763215685216a5c7f01b9b34727b4c1d298c530615e2d7b656dc0da,True,pending,
DOC_41FA1AC07EDD,retail_wholesale_distribution_explanation.pdf,04_logistics_distribution/04_process_explanations/retail_wholesale_distribution_explanation.pdf,D:/HersheySupplyChainAI/data/raw_sources/04_logistics_distribution/04_process_explanations/retail_wholesale_distribution_explanation.pdf,logistics_distribution,logistics_distribution,pdf_document,process_or_function_context,.pdf,3627167,4be0c168a3a43f5e99c89bdf39bc067230c9c63bd933ba2c684cadd5534de80d,True,pending,
DOC_3C7D40BBDFD0,mclane_logo_asset.png,04_logistics_distribution/05_logo_assets/mclane_logo_asset.png,D:/HersheySupplyChainAI/data/raw_sources/04_logistics_distribution/05_logo_assets/mclane_logo_asset.png,logistics_distribution,logistics_distribution,image_or_logo,visual_asset,.png,2297,d72ebf821c233d938160df19c4080b1da0681f26e5b28d1dd73f28aed3bb8440,True,pending,
DOC_F203E734500B,PCU484484.xlsx,04_logistics_distribution/06_raw_excel_exports/PCU484484.xlsx,D:/HersheySupplyChainAI/data/raw_sources/04_logistics_distribution/06_raw_excel_exports/PCU484484.xlsx,logistics_distribution,logistics_distribution,excel_workbook,unknown,.xlsx,10339,520f1c16aec4bc51c4f7177bbbf4677de5745ed8224abd9130b00e37c9aef2c8,True,pending,
DOC_11A00D6495C0,PCU49314931.xlsx,04_logistics_distribution/06_raw_excel_exports/PCU49314931.xlsx,D:/HersheySupplyChainAI/data/raw_sources/04_logistics_distribution/06_raw_excel_exports/PCU49314931.xlsx,logistics_distribution,logistics_distribution,excel_workbook,unknown,.xlsx,9782,ceb100ab417661b14d93e9de42b20958c159e6820d82d396f2e72cf754e3fa8f,True,pending,
DOC_4ED7D04B1CB5,pswrgvwall.xls,04_logistics_distribution/06_raw_excel_exports/pswrgvwall.xls,D:/HersheySupplyChainAI/data/raw_sources/04_logistics_distribution/06_raw_excel_exports/pswrgvwall.xls,logistics_distribution,logistics_distribution,excel_workbook,unknown,.xls,7389696,6b5d21bbdb932cf9292775762333479293e88abb79ca2c918fc617e42583cbba,True,pending,
DOC_01971A613130,WPU09150336.csv,04_logistics_distribution/06_raw_excel_exports/WPU09150336.csv,D:/HersheySupplyChainAI/data/raw_sources/04_logistics_distribution/06_raw_excel_exports/WPU09150336.csv,logistics_distribution,logistics_distribution,csv_table,unknown,.csv,4885,f6d31f247370bdd314e37f407d1fac67994c0d21a3cf6aa07e3368794178ff4f,True,pending,
DOC_0D21678E3116,cvs_hershey_1_55oz_price_page.pdf,05_retail_price_evidence/cvs/cvs_hershey_1_55oz_price_page.pdf,D:/HersheySupplyChainAI/data/raw_sources/05_retail_price_evidence/cvs/cvs_hershey_1_55oz_price_page.pdf,retail_price_evidence,retail_price,pdf_document,retail_price_evidence,.pdf,608406,320b26134502e2d0b8a2998b94c1e25c753f44422f51a3befc15ab61bf80a4eb,True,pending,
DOC_4D6583498B7A,target_hershey_1_55oz_price_page.pdf,05_retail_price_evidence/target/target_hershey_1_55oz_price_page.pdf,D:/HersheySupplyChainAI/data/raw_sources/05_retail_price_evidence/target/target_hershey_1_55oz_price_page.pdf,retail_price_evidence,retail_price,pdf_document,retail_price_evidence,.pdf,931556,089360c57b2428f8d64d36dff30b676025533300c184bf5e91f3f729907bccc9,True,pending,
DOC_5E90ED0F32AB,walgreens_hershey_1_55oz_price_page.pdf,05_retail_price_evidence/walgreens/walgreens_hershey_1_55oz_price_page.pdf,D:/HersheySupplyChainAI/data/raw_sources/05_retail_price_evidence/walgreens/walgreens_hershey_1_55oz_price_page.pdf,retail_price_evidence,retail_price,pdf_document,retail_price_evidence,.pdf,1367187,412bc0d0071e6acef1a41781fd481b3830ac65db5ee407175c4bcb96c26248c9,True,pending,
DOC_1F6D46FB75CC,walmart_hershey_1_55oz_price_page.pdf,05_retail_price_evidence/walmart/walmart_hershey_1_55oz_price_page.pdf,D:/HersheySupplyChainAI/data/raw_sources/05_retail_price_evidence/walmart/walmart_hershey_1_55oz_price_page.pdf,retail_price_evidence,retail_price,pdf_document,retail_price_evidence,.pdf,1630627,8dceabb94011fc4eb4dcfac7bb8484636fdba90913915f33e9bf55e23a006092,True,pending,
DOC_AB943BE3F9BC,hershey_company_logo.png,06_brand_logo_assets/hershey/hershey_company_logo.png,D:/HersheySupplyChainAI/data/raw_sources/06_brand_logo_assets/hershey/hershey_company_logo.png,brand_logo_assets,brand_asset,image_or_logo,visual_asset,.png,150309,2c7a7b99cb8123f49ec9ddeb4929b834df3a610e8a09d165fbac38ac7177d2c4,True,pending,
DOC_7AD7B5853282,Hersheyland-Explore-Hershey-Products.pdf,07_reference_only/old_generated_visuals/Hersheyland-Explore-Hershey-Products.pdf,D:/HersheySupplyChainAI/data/raw_sources/07_reference_only/old_generated_visuals/Hersheyland-Explore-Hershey-Products.pdf,reference_only,reference_only,pdf_document,reference_only,.pdf,5294627,847d5b8f6a497025d43c09e1c243939fb25cf84f07d62a66ef98e4c847b05abe,True,pending,
