evidence_id,doc_id,source_file,packet,category,audit_status,audit_reason,corrected_evidence_type,corrected_relationship_strength,claim_scope,corrected_related_company,corrected_related_ingredient,related_cost_bucket,display_allowed,display_priority,human_review_required,supports_node,supports_edge,supports_cost_bucket,supports_supplier_packet,supports_ingredient_packet,supports_display_blob,claim,safe_website_wording
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_331,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,True,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_332,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,True,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_market_news_weekly_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_333,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,True,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_market_news_weekly_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_334,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,True,70,True,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","usda_ams_dairy_market_news_weekly_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_335,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,True,70,True,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","usda_ams_dairy_market_news_weekly_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_336,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,True,70,True,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","usda_ams_dairy_market_news_weekly_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_337,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,True,70,True,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","usda_ams_dairy_market_news_weekly_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_338,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,True,70,True,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","usda_ams_dairy_market_news_weekly_report_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_339,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,True,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0066_340,DOC_7FED8B7042EA,usda_ams_dairy_market_news_weekly_report_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,True,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_LOGISTICS_DISTRIBUTION_0067_001,DOC_88DAB6FD44D8,cpg_distribution_center_explanation.pdf,logistics_distribution,logistics,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,,,False,0,True,True,False,False,False,False,False,Source document available for packet: logistics_distribution.,"cpg_distribution_center_explanation.pdf can support benchmark, process, regulatory, or market context for logistics_distribution. It does not represent Hershey's exact SKU-level invoice cost."
EV_LOGISTICS_DISTRIBUTION_0068_001,DOC_89FEEC7103A9,eia_diesel_price_benchmark.pdf,logistics_distribution,logistics,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,,,False,0,True,True,False,False,False,False,False,Source document available for packet: logistics_distribution.,"eia_diesel_price_benchmark.pdf can support benchmark, process, regulatory, or market context for logistics_distribution. It does not represent Hershey's exact SKU-level invoice cost."
EV_PGPR_0069_001,DOC_8E60E28B0A31,efsa_pgpr_e476_reevaluation.pdf,pgpr,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,EFSA,PGPR,,False,0,True,True,False,False,False,True,False,Source document available for packet: pgpr.,"PGPR is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_PGPR_0069_900,DOC_8E60E28B0A31,efsa_pgpr_e476_reevaluation.pdf,pgpr,ingredient,needs_review,Ingredient/function source has weak extraction and needs review.,direct,unknown,assumption_or_needs_review,EFSA,PGPR,,False,0,True,True,False,False,False,True,False,PGPR packet is ingredient/function evidence with supplier currently unknown.,"PGPR is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0070_001,DOC_8F85C09572BC,hershey_cocoa_for_good_strategy.pdf,cocoa_chocolate_cocoa_butter,ingredient,needs_review,Weak extraction; retained for review but not display.,direct,unknown,assumption_or_needs_review,The Hershey Company,Cocoa / Chocolate / Cocoa Butter,,False,0,True,True,False,False,False,True,False,Source document available for packet: cocoa_chocolate_cocoa_butter.,"Cocoa / Chocolate / Cocoa Butter is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_HERSHEY_COMPANY_0071_001,DOC_920988DD536E,Dairy-The-Hershey-Company-05-06-2026_02_22_PM.pdf,hershey_company,raw_material,needs_review,Weak extraction; retained for review but not display.,direct,unknown,assumption_or_needs_review,The Hershey Company,Milk / Dairy,,False,0,True,False,False,False,False,False,False,Source document available for packet: hershey_company.,"Milk / Dairy is retained as a modeled input, but supplier and SKU-level allocation remain unconfirmed unless direct evidence supports them."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_001,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,ingredient,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,,False,0,True,True,False,False,False,True,False,Source document available for packet: dairy_milk_skim_milk_milk_fat.,"usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_301,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_302,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_303,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_304,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_305,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_306,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_307,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_308,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_309,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_310,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_311,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_312,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_313,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_314,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_315,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_316,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_317,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_318,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_319,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_320,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_321,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_322,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_323,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0072_324,DOC_9232C3E84540,usda_ams_dairy_monthly_averages_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_dairy_monthly_averages_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_LOGISTICS_DISTRIBUTION_0073_001,DOC_940D070C225C,bls_warehousing_storage_ppi_benchmark.pdf,logistics_distribution,logistics,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,,,False,0,True,True,False,False,False,False,False,Source document available for packet: logistics_distribution.,"bls_warehousing_storage_ppi_benchmark.pdf can support benchmark, process, regulatory, or market context for logistics_distribution. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0074_001,DOC_9C88D07C6DBF,usda_ams_advanced_class_prices_latest.pdf,dairy_milk_skim_milk_milk_fat,ingredient,needs_review,Weak extraction; retained for review but not display.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,,False,0,True,True,False,False,False,True,False,Source document available for packet: dairy_milk_skim_milk_milk_fat.,"usda_ams_advanced_class_prices_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0074_301,DOC_9C88D07C6DBF,usda_ams_advanced_class_prices_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_advanced_class_prices_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0074_302,DOC_9C88D07C6DBF,usda_ams_advanced_class_prices_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0074_303,DOC_9C88D07C6DBF,usda_ams_advanced_class_prices_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0074_304,DOC_9C88D07C6DBF,usda_ams_advanced_class_prices_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,dairy,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0074_305,DOC_9C88D07C6DBF,usda_ams_advanced_class_prices_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,rejected,"Rejected because the cost signal is generic, weak, too short, or not useful for cost modeling.",benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,False,0,False,False,False,False,False,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","Rejected from display because this evidence is too generic, weak, or not useful for the current supply-chain model."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0074_306,DOC_9C88D07C6DBF,usda_ams_advanced_class_prices_latest.pdf,dairy_milk_skim_milk_milk_fat,cost,approved,Approved strictly as benchmark/cost context only.,benchmark_proxy,benchmark_only,market_level,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,True,70,False,False,False,True,False,True,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context.","usda_ams_advanced_class_prices_latest.pdf can support benchmark, process, regulatory, or market context for Milk / Skim Milk / Milk Fat. It does not represent Hershey's exact SKU-level invoice cost."
